년도,분기,광역시도,시군구,업종,값(퍼센트(％))
1년 생존율,3,서울,성동구,소매업,80.3
3년 생존율,3,서울,성동구,소매업,62.6
5년 생존율,3,서울,성동구,소매업,51.1
1년 생존율,3,서울,성동구,외식업,73
3년 생존율,3,서울,성동구,외식업,45
5년 생존율,3,서울,성동구,외식업,29.4
1년 생존율,4,서울,성동구,서비스업,82.2
3년 생존율,4,서울,성동구,서비스업,64.9
5년 생존율,4,서울,성동구,서비스업,52.3
1년 생존율,4,서울,성동구,소매업,78
3년 생존율,4,서울,성동구,소매업,62.3
5년 생존율,4,서울,성동구,소매업,50.2
1년 생존율,4,서울,성동구,외식업,70.1
3년 생존율,4,서울,성동구,외식업,39.7
5년 생존율,4,서울,성동구,외식업,27.8
1년 생존율,1,서울,성동구,서비스업,83.8
3년 생존율,1,서울,성동구,서비스업,57.6
5년 생존율,1,서울,성동구,서비스업,47.5
1년 생존율,1,서울,성동구,소매업,78
3년 생존율,1,서울,성동구,소매업,55.3
5년 생존율,1,서울,성동구,소매업,47.8
1년 생존율,1,서울,성동구,외식업,69.9
3년 생존율,1,서울,성동구,외식업,40.9
5년 생존율,1,서울,성동구,외식업,32.5
1년 생존율,2,서울,성동구,서비스업,83.8
3년 생존율,2,서울,성동구,서비스업,57.5
5년 생존율,2,서울,성동구,서비스업,46
1년 생존율,2,서울,성동구,소매업,77.9
3년 생존율,2,서울,성동구,소매업,55.2
5년 생존율,2,서울,성동구,소매업,47
1년 생존율,2,서울,성동구,외식업,69.8
3년 생존율,2,서울,성동구,외식업,40.8
5년 생존율,2,서울,성동구,외식업,30.9
1년 생존율,3,서울,성동구,서비스업,83.8
3년 생존율,3,서울,성동구,서비스업,57.5
5년 생존율,3,서울,성동구,서비스업,45.8
1년 생존율,3,서울,성동구,소매업,77.9
3년 생존율,3,서울,성동구,소매업,55.1
5년 생존율,3,서울,성동구,소매업,46.2
1년 생존율,3,서울,성동구,외식업,69.8
3년 생존율,3,서울,성동구,외식업,40.8
5년 생존율,3,서울,성동구,외식업,29.9
1년 생존율,1,서울,성북구,서비스업,81.3
3년 생존율,1,서울,성북구,서비스업,56
5년 생존율,1,서울,성북구,서비스업,39.1
1년 생존율,1,서울,성북구,소매업,76
3년 생존율,1,서울,성북구,소매업,51.8
5년 생존율,1,서울,성북구,소매업,42.3
1년 생존율,1,서울,성북구,외식업,70.1
3년 생존율,1,서울,성북구,외식업,39.4
5년 생존율,1,서울,성북구,외식업,26
1년 생존율,2,서울,성북구,서비스업,80.8
3년 생존율,2,서울,성북구,서비스업,56.3
5년 생존율,2,서울,성북구,서비스업,39.1
1년 생존율,2,서울,성북구,소매업,76.1
3년 생존율,2,서울,성북구,소매업,51.9
5년 생존율,2,서울,성북구,소매업,40.6
1년 생존율,2,서울,성북구,외식업,71.3
3년 생존율,2,서울,성북구,외식업,40.3
5년 생존율,2,서울,성북구,외식업,25.5
1년 생존율,3,서울,성북구,서비스업,81.1
3년 생존율,3,서울,성북구,서비스업,54.2
5년 생존율,3,서울,성북구,서비스업,37.9
1년 생존율,3,서울,성북구,소매업,76.2
3년 생존율,3,서울,성북구,소매업,51.7
5년 생존율,3,서울,성북구,소매업,39.4
1년 생존율,3,서울,성북구,외식업,70.8
3년 생존율,3,서울,성북구,외식업,39.4
5년 생존율,3,서울,성북구,외식업,25.1
1년 생존율,4,서울,성북구,서비스업,79.7
3년 생존율,4,서울,성북구,서비스업,56.3
5년 생존율,4,서울,성북구,서비스업,38
1년 생존율,4,서울,성북구,소매업,73.2
3년 생존율,4,서울,성북구,소매업,49.4
5년 생존율,4,서울,성북구,소매업,36.7
1년 생존율,4,서울,성북구,외식업,68.7
3년 생존율,4,서울,성북구,외식업,39.2
5년 생존율,4,서울,성북구,외식업,24.8
1년 생존율,1,서울,성북구,서비스업,81.4
3년 생존율,1,서울,성북구,서비스업,59.2
5년 생존율,1,서울,성북구,서비스업,40.3
1년 생존율,1,서울,성북구,소매업,72.2
3년 생존율,1,서울,성북구,소매업,49.9
5년 생존율,1,서울,성북구,소매업,34.4
1년 생존율,1,서울,성북구,외식업,69
3년 생존율,1,서울,성북구,외식업,40.4
5년 생존율,1,서울,성북구,외식업,26
1년 생존율,2,서울,성북구,서비스업,83
3년 생존율,2,서울,성북구,서비스업,59.2
5년 생존율,2,서울,성북구,서비스업,40.6
1년 생존율,2,서울,성북구,소매업,74
3년 생존율,2,서울,성북구,소매업,47
5년 생존율,2,서울,성북구,소매업,35.2
1년 생존율,2,서울,성북구,외식업,70
3년 생존율,2,서울,성북구,외식업,42.4
5년 생존율,2,서울,성북구,외식업,25.7
1년 생존율,3,서울,성북구,서비스업,80.5
3년 생존율,3,서울,성북구,서비스업,59.3
5년 생존율,3,서울,성북구,서비스업,44.7
1년 생존율,3,서울,성북구,소매업,76.7
3년 생존율,3,서울,성북구,소매업,49.3
5년 생존율,3,서울,성북구,소매업,35.8
1년 생존율,3,서울,성북구,외식업,70.1
3년 생존율,3,서울,성북구,외식업,42.5
5년 생존율,3,서울,성북구,외식업,26.5
1년 생존율,4,서울,성북구,서비스업,79.6
3년 생존율,4,서울,성북구,서비스업,58.9
5년 생존율,4,서울,성북구,서비스업,43.5
1년 생존율,4,서울,성북구,소매업,74.4
3년 생존율,4,서울,성북구,소매업,50.4
5년 생존율,4,서울,성북구,소매업,37.1
1년 생존율,4,서울,성북구,외식업,71.5
3년 생존율,4,서울,성북구,외식업,42.3
5년 생존율,4,서울,성북구,외식업,27.5
1년 생존율,1,서울,성북구,서비스업,80.3
3년 생존율,1,서울,성북구,서비스업,58.6
5년 생존율,1,서울,성북구,서비스업,42
1년 생존율,1,서울,성북구,소매업,74.7
3년 생존율,1,서울,성북구,소매업,52.5
5년 생존율,1,서울,성북구,소매업,38.2
1년 생존율,1,서울,성북구,외식업,72.2
3년 생존율,1,서울,성북구,외식업,43.5
5년 생존율,1,서울,성북구,외식업,26.7
1년 생존율,2,서울,성북구,서비스업,78
3년 생존율,2,서울,성북구,서비스업,59.3
5년 생존율,2,서울,성북구,서비스업,43.1
1년 생존율,2,서울,성북구,소매업,74.9
3년 생존율,2,서울,성북구,소매업,53.7
5년 생존율,2,서울,성북구,소매업,40
1년 생존율,2,서울,성북구,외식업,71
3년 생존율,2,서울,성북구,외식업,43.4
5년 생존율,2,서울,성북구,외식업,27.7
1년 생존율,3,서울,성북구,서비스업,79.3
3년 생존율,3,서울,성북구,서비스업,58.2
5년 생존율,3,서울,성북구,서비스업,40.8
1년 생존율,3,서울,성북구,소매업,76.1
3년 생존율,3,서울,성북구,소매업,51.8
5년 생존율,3,서울,성북구,소매업,40.2
1년 생존율,3,서울,성북구,외식업,71.1
3년 생존율,3,서울,성북구,외식업,43.5
5년 생존율,3,서울,성북구,외식업,27.3
1년 생존율,4,서울,성북구,서비스업,80.2
3년 생존율,4,서울,성북구,서비스업,56.2
5년 생존율,4,서울,성북구,서비스업,42.2
1년 생존율,4,서울,성북구,소매업,74.1
3년 생존율,4,서울,성북구,소매업,50.1
5년 생존율,4,서울,성북구,소매업,38.8
1년 생존율,4,서울,성북구,외식업,72.7
3년 생존율,4,서울,성북구,외식업,41.2
5년 생존율,4,서울,성북구,외식업,26.4
1년 생존율,1,서울,성북구,서비스업,80.1
3년 생존율,1,서울,성북구,서비스업,57.2
5년 생존율,1,서울,성북구,서비스업,45.5
1년 생존율,1,서울,성북구,소매업,74.7
3년 생존율,1,서울,성북구,소매업,49.1
5년 생존율,1,서울,성북구,소매업,38.7
1년 생존율,1,서울,성북구,외식업,72.3
3년 생존율,1,서울,성북구,외식업,39.8
5년 생존율,1,서울,성북구,외식업,26.9
1년 생존율,2,서울,성북구,서비스업,77.6
3년 생존율,2,서울,성북구,서비스업,56.6
5년 생존율,2,서울,성북구,서비스업,46.2
1년 생존율,2,서울,성북구,소매업,73.3
3년 생존율,2,서울,성북구,소매업,49.8
5년 생존율,2,서울,성북구,소매업,35.7
1년 생존율,2,서울,성북구,외식업,73.4
3년 생존율,2,서울,성북구,외식업,40.7
5년 생존율,2,서울,성북구,외식업,27.4
1년 생존율,3,서울,성북구,서비스업,80
3년 생존율,3,서울,성북구,서비스업,57
5년 생존율,3,서울,성북구,서비스업,46.9
1년 생존율,3,서울,성북구,소매업,73.2
3년 생존율,3,서울,성북구,소매업,53.5
5년 생존율,3,서울,성북구,소매업,36.7
1년 생존율,3,서울,성북구,외식업,75.5
3년 생존율,3,서울,성북구,외식업,39.5
5년 생존율,3,서울,성북구,외식업,28
1년 생존율,4,서울,성북구,서비스업,79.6
3년 생존율,4,서울,성북구,서비스업,58.6
5년 생존율,4,서울,성북구,서비스업,46.6
1년 생존율,4,서울,성북구,소매업,73.9
3년 생존율,4,서울,성북구,소매업,50.8
5년 생존율,4,서울,성북구,소매업,38.7
1년 생존율,4,서울,성북구,외식업,71.3
3년 생존율,4,서울,성북구,외식업,42.3
5년 생존율,4,서울,성북구,외식업,28.8
1년 생존율,1,서울,성북구,서비스업,79.6
3년 생존율,1,서울,성북구,서비스업,56.7
5년 생존율,1,서울,성북구,서비스업,46.8
1년 생존율,1,서울,성북구,소매업,73.8
3년 생존율,1,서울,성북구,소매업,50.9
5년 생존율,1,서울,성북구,소매업,41
1년 생존율,1,서울,성북구,외식업,68.9
3년 생존율,1,서울,성북구,외식업,42
5년 생존율,1,서울,성북구,외식업,31.1
1년 생존율,2,서울,성북구,서비스업,79.8
3년 생존율,2,서울,성북구,서비스업,56.8
5년 생존율,2,서울,성북구,서비스업,45.9
1년 생존율,2,서울,성북구,소매업,73.7
3년 생존율,2,서울,성북구,소매업,50.8
5년 생존율,2,서울,성북구,소매업,39.3
1년 생존율,2,서울,성북구,외식업,68.8
3년 생존율,2,서울,성북구,외식업,41.8
5년 생존율,2,서울,성북구,외식업,29.5
1년 생존율,3,서울,성북구,서비스업,79.8
3년 생존율,3,서울,성북구,서비스업,56.8
5년 생존율,3,서울,성북구,서비스업,45
1년 생존율,3,서울,성북구,소매업,73.7
3년 생존율,3,서울,성북구,소매업,50.8
5년 생존율,3,서울,성북구,소매업,38.8
1년 생존율,3,서울,성북구,외식업,68.8
3년 생존율,3,서울,성북구,외식업,41.7
5년 생존율,3,서울,성북구,외식업,28.5
1년 생존율,1,서울,송파구,서비스업,81.4
3년 생존율,1,서울,송파구,서비스업,52.1
5년 생존율,1,서울,송파구,서비스업,39.2
1년 생존율,1,서울,송파구,소매업,77.3
3년 생존율,1,서울,송파구,소매업,54.2
5년 생존율,1,서울,송파구,소매업,42.9
1년 생존율,1,서울,송파구,외식업,67.7
3년 생존율,1,서울,송파구,외식업,40.4
5년 생존율,1,서울,송파구,외식업,25.3
1년 생존율,2,서울,송파구,서비스업,81.7
3년 생존율,2,서울,송파구,서비스업,52.6
5년 생존율,2,서울,송파구,서비스업,38.8
1년 생존율,2,서울,송파구,소매업,76.8
3년 생존율,2,서울,송파구,소매업,54.8
5년 생존율,2,서울,송파구,소매업,40.7
1년 생존율,2,서울,송파구,외식업,69.1
3년 생존율,2,서울,송파구,외식업,39.9
5년 생존율,2,서울,송파구,외식업,23.5
1년 생존율,3,서울,송파구,서비스업,80.9
3년 생존율,3,서울,송파구,서비스업,53.3
5년 생존율,3,서울,송파구,서비스업,39.1
1년 생존율,3,서울,송파구,소매업,78.7
3년 생존율,3,서울,송파구,소매업,55
5년 생존율,3,서울,송파구,소매업,41.8
1년 생존율,3,서울,송파구,외식업,70.1
3년 생존율,3,서울,송파구,외식업,40
5년 생존율,3,서울,송파구,외식업,23.5
1년 생존율,4,서울,송파구,서비스업,79.1
3년 생존율,4,서울,송파구,서비스업,52.9
5년 생존율,4,서울,송파구,서비스업,38.4
1년 생존율,4,서울,송파구,소매업,77.3
3년 생존율,4,서울,송파구,소매업,53.7
5년 생존율,4,서울,송파구,소매업,40.7
1년 생존율,4,서울,송파구,외식업,67.7
3년 생존율,4,서울,송파구,외식업,38.3
5년 생존율,4,서울,송파구,외식업,24.8
1년 생존율,1,서울,송파구,서비스업,79.2
3년 생존율,1,서울,송파구,서비스업,54.4
5년 생존율,1,서울,송파구,서비스업,38.2
1년 생존율,1,서울,송파구,소매업,76.6
3년 생존율,1,서울,송파구,소매업,54.3
5년 생존율,1,서울,송파구,소매업,41
1년 생존율,1,서울,송파구,외식업,67.7
3년 생존율,1,서울,송파구,외식업,37.2
5년 생존율,1,서울,송파구,외식업,25.1
1년 생존율,2,서울,송파구,서비스업,78.7
3년 생존율,2,서울,송파구,서비스업,55.8
5년 생존율,2,서울,송파구,서비스업,38.7
1년 생존율,2,서울,송파구,소매업,77.9
3년 생존율,2,서울,송파구,소매업,54.3
5년 생존율,2,서울,송파구,소매업,41.8
1년 생존율,2,서울,송파구,외식업,67.3
3년 생존율,2,서울,송파구,외식업,37.4
5년 생존율,2,서울,송파구,외식업,25.5
1년 생존율,3,서울,송파구,서비스업,78.4
3년 생존율,3,서울,송파구,서비스업,56.3
5년 생존율,3,서울,송파구,서비스업,38.8
1년 생존율,3,서울,송파구,소매업,78.1
3년 생존율,3,서울,송파구,소매업,55.3
5년 생존율,3,서울,송파구,소매업,40.7
1년 생존율,3,서울,송파구,외식업,68.7
3년 생존율,3,서울,송파구,외식업,36
5년 생존율,3,서울,송파구,외식업,25.5
1년 생존율,4,서울,송파구,서비스업,78.4
3년 생존율,4,서울,송파구,서비스업,56
5년 생존율,4,서울,송파구,서비스업,39.7
1년 생존율,4,서울,송파구,소매업,77.2
3년 생존율,4,서울,송파구,소매업,56.1
5년 생존율,4,서울,송파구,소매업,40.3
1년 생존율,4,서울,송파구,외식업,69.4
3년 생존율,4,서울,송파구,외식업,36.8
5년 생존율,4,서울,송파구,외식업,25.6
1년 생존율,1,서울,송파구,서비스업,79.3
3년 생존율,1,서울,송파구,서비스업,55.9
5년 생존율,1,서울,송파구,서비스업,40.5
1년 생존율,1,서울,송파구,소매업,79.3
3년 생존율,1,서울,송파구,소매업,56.5
5년 생존율,1,서울,송파구,소매업,40.1
1년 생존율,1,서울,송파구,외식업,71
3년 생존율,1,서울,송파구,외식업,36.9
5년 생존율,1,서울,송파구,외식업,24.5
1년 생존율,2,서울,송파구,서비스업,78.4
3년 생존율,2,서울,송파구,서비스업,55.3
5년 생존율,2,서울,송파구,서비스업,41.3
1년 생존율,2,서울,송파구,소매업,78.6
3년 생존율,2,서울,송파구,소매업,56.1
5년 생존율,2,서울,송파구,소매업,41.4
1년 생존율,2,서울,송파구,외식업,71.2
3년 생존율,2,서울,송파구,외식업,39.8
5년 생존율,2,서울,송파구,외식업,25.2
1년 생존율,3,서울,송파구,서비스업,79
3년 생존율,3,서울,송파구,서비스업,54.7
5년 생존율,3,서울,송파구,서비스업,42.4
1년 생존율,3,서울,송파구,소매업,78.9
3년 생존율,3,서울,송파구,소매업,55.2
5년 생존율,3,서울,송파구,소매업,42
1년 생존율,3,서울,송파구,외식업,71.1
3년 생존율,3,서울,송파구,외식업,41.4
5년 생존율,3,서울,송파구,외식업,25.6
1년 생존율,4,서울,송파구,서비스업,76.4
3년 생존율,4,서울,송파구,서비스업,55.1
5년 생존율,4,서울,송파구,서비스업,41.8
1년 생존율,4,서울,송파구,소매업,76.9
3년 생존율,4,서울,송파구,소매업,54.6
5년 생존율,4,서울,송파구,소매업,41.6
1년 생존율,4,서울,송파구,외식업,70.3
3년 생존율,4,서울,송파구,외식업,39.8
5년 생존율,4,서울,송파구,외식업,25.5
1년 생존율,1,서울,송파구,서비스업,75.3
3년 생존율,1,서울,송파구,서비스업,56.3
